file,class,type,cbo,wmc,dit,rfc,lcom,tcc,lcc,totalMethodsQty,staticMethodsQty,publicMethodsQty,privateMethodsQty,protectedMethodsQty,defaultMethodsQty,abstractMethodsQty,finalMethodsQty,synchronizedMethodsQty,totalFieldsQty,staticFieldsQty,publicFieldsQty,privateFieldsQty,protectedFieldsQty,defaultFieldsQty,visibleFieldsQty,finalFieldsQty,synchronizedFieldsQty,nosi,loc,returnQty,loopQty,comparisonsQty,tryCatchQty,parenthesizedExpsQty,stringLiteralsQty,numbersQty,assignmentsQty,mathOperationsQty,variablesQty,maxNestedBlocksQty,anonymousClassesQty,innerClassesQty,lambdasQty,uniqueWordsQty,modifiers,logStatementsQty
/Users/benjaminadolphe/Desktop/fac/M2/S1 - local/HAI916I-IA-pour-le-génie-logiciel/Perez/TP/TP1/ck_metrics/../BroadleafCommerce/core/broadleaf-framework/src/main/java/org/broadleafcommerce/core/order/service/call/ReconstructCartResponse.java,org.broadleafcommerce.core.order.service.call.ReconstructCartResponse,class,4,4,1,0,2,0.33333334,0.33333334,4,0,4,0,0,0,4,0,0,0,2,0,0,2,0,0,0,0,0,16,2,0,0,0,0,0,0,3,0,2,0,0,0,0,10,1,0
/Users/benjaminadolphe/Desktop/fac/M2/S1 - local/HAI916I-IA-pour-le-génie-logiciel/Perez/TP/TP1/ck_metrics/../BroadleafCommerce/core/broadleaf-framework/src/main/java/org/broadleafcommerce/core/order/service/exception/ItemNotFoundException.java,org.broadleafcommerce.core.order.service.exception.ItemNotFoundException,class,0,4,3,0,6,0.0,0.0,4,0,4,0,0,0,4,0,0,0,1,1,0,1,0,0,1,0,0,15,0,0,0,0,0,0,1,1,0,1,0,0,0,0,14,1,0
/Users/benjaminadolphe/Desktop/fac/M2/S1 - local/HAI916I-IA-pour-le-génie-logiciel/Perez/TP/TP1/ck_metrics/../BroadleafCommerce/core/broadleaf-framework/src/main/java/org/broadleafcommerce/core/order/service/exception/OrderServiceException.java,org.broadleafcommerce.core.order.service.exception.OrderServiceException,class,0,4,4,0,6,0.0,0.0,4,0,4,0,0,0,4,0,0,0,1,1,0,1,0,0,1,0,0,15,0,0,0,0,0,0,1,1,0,1,0,0,0,0,14,1,0
/Users/benjaminadolphe/Desktop/fac/M2/S1 - local/HAI916I-IA-pour-le-génie-logiciel/Perez/TP/TP1/ck_metrics/../BroadleafCommerce/core/broadleaf-framework/src/main/java/org/broadleafcommerce/core/order/service/FulfillmentGroupService.java,org.broadleafcommerce.core.order.service.FulfillmentGroupService,interface,1,4,1,0,6,0.0,0.0,4,0,1,0,0,3,4,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,1,0
/Users/benjaminadolphe/Desktop/fac/M2/S1 - local/HAI916I-IA-pour-le-génie-logiciel/Perez/TP/TP1/ck_metrics/../BroadleafCommerce/core/broadleaf-framework/src/main/java/org/broadleafcommerce/core/order/domain/DiscreteOrderItemImpl.java,org.broadleafcommerce.core.order.domain.DiscreteOrderItemImpl,class,35,50,2,41,148,0.14761905,0.32857144,21,0,21,0,0,0,21,0,0,0,8,1,0,1,7,0,1,0,0,135,23,1,22,0,4,25,8,24,4,15,2,0,0,0,72,1,0
/Users/benjaminadolphe/Desktop/fac/M2/S1 - local/HAI916I-IA-pour-le-génie-logiciel/Perez/TP/TP1/ck_metrics/../BroadleafCommerce/core/broadleaf-framework/src/main/java/org/broadleafcommerce/core/order/domain/OrderItemImpl.java,org.broadleafcommerce.core.order.domain.OrderItemImpl,class,40,103,1,59,787,0.064230345,0.2857143,43,0,43,0,0,0,43,0,0,0,15,2,0,2,13,0,2,0,6,278,48,5,41,2,17,64,26,45,19,26,3,0,0,0,133,1,1
/Users/benjaminadolphe/Desktop/fac/M2/S1 - local/HAI916I-IA-pour-le-génie-logiciel/Perez/TP/TP1/ck_metrics/../BroadleafCommerce/core/broadleaf-framework/src/main/java/org/broadleafcommerce/core/order/domain/Order.java,org.broadleafcommerce.core.order.domain.Order,interface,16,60,1,0,1770,0.0,0.0,60,0,60,0,0,0,60,0,0,0,0,0,0,0,0,0,0,0,0,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,124,1,0
/Users/benjaminadolphe/Desktop/fac/M2/S1 - local/HAI916I-IA-pour-le-génie-logiciel/Perez/TP/TP1/ck_metrics/../BroadleafCommerce/core/broadleaf-framework/src/main/java/org/broadleafcommerce/core/order/domain/OrderItem.java,org.broadleafcommerce.core.order.domain.OrderItem,interface,11,40,1,0,780,0.0,0.0,40,0,40,0,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76,1,0
/Users/benjaminadolphe/Desktop/fac/M2/S1 - local/HAI916I-IA-pour-le-génie-logiciel/Perez/TP/TP1/ck_metrics/../BroadleafCommerce/core/broadleaf-framework/src/main/java/org/broadleafcommerce/core/order/domain/DiscreteOrderItem.java,org.broadleafcommerce.core.order.domain.DiscreteOrderItem,interface,8,15,1,0,105,0.0,0.0,15,0,8,0,0,7,15,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,1,0
/Users/benjaminadolphe/Desktop/fac/M2/S1 - local/HAI916I-IA-pour-le-génie-logiciel/Perez/TP/TP1/ck_metrics/../BroadleafCommerce/core/broadleaf-framework/src/main/java/org/broadleafcommerce/core/order/domain/BundleOrderItem.java,org.broadleafcommerce.core.order.domain.BundleOrderItem,interface,5,6,1,0,15,0.0,0.0,6,0,3,0,0,3,6,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,1,0
/Users/benjaminadolphe/Desktop/fac/M2/S1 - local/HAI916I-IA-pour-le-génie-logiciel/Perez/TP/TP1/ck_metrics/../BroadleafCommerce/core/broadleaf-framework/src/main/java/org/broadleafcommerce/core/order/domain/PersonalMessage.java,org.broadleafcommerce.core.order.domain.PersonalMessage,interface,0,10,1,0,45,0.0,0.0,10,0,10,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,1,0
/Users/benjaminadolphe/Desktop/fac/M2/S1 - local/HAI916I-IA-pour-le-génie-logiciel/Perez/TP/TP1/ck_metrics/../BroadleafCommerce/core/broadleaf-framework/src/main/java/org/broadleafcommerce/core/order/domain/OrderImpl.java,org.broadleafcommerce.core.order.domain.OrderImpl,class,55,104,1,32,1807,0.037378393,0.04454685,63,0,62,0,1,0,63,0,0,0,25,1,0,2,23,0,1,0,10,300,46,10,25,0,4,92,40,61,4,43,3,0,0,0,135,1,0
/Users/benjaminadolphe/Desktop/fac/M2/S1 - local/HAI916I-IA-pour-le-génie-logiciel/Perez/TP/TP1/ck_metrics/../BroadleafCommerce/core/broadleaf-framework/src/main/java/org/broadleafcommerce/core/order/domain/GiftWrapOrderItemImpl.java,org.broadleafcommerce.core.order.domain.GiftWrapOrderItemImpl,class,14,17,3,11,3,0.4,0.4,6,0,6,0,0,0,6,0,0,0,2,1,0,1,1,0,1,0,0,41,11,0,8,0,2,5,2,8,2,6,2,0,0,0,44,1,0
/Users/benjaminadolphe/Desktop/fac/M2/S1 - local/HAI916I-IA-pour-le-génie-logiciel/Perez/TP/TP1/ck_metrics/../BroadleafCommerce/core/broadleaf-framework/src/main/java/org/broadleafcommerce/core/order/domain/FulfillmentGroup.java,org.broadleafcommerce.core.order.domain.FulfillmentGroup,interface,13,64,1,0,2016,0.0,0.0,64,0,62,0,0,2,64,0,0,0,0,0,0,0,0,0,0,0,0,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74,1,0
/Users/benjaminadolphe/Desktop/fac/M2/S1 - local/HAI916I-IA-pour-le-génie-logiciel/Perez/TP/TP1/ck_metrics/../BroadleafCommerce/core/broadleaf-framework/src/main/java/org/broadleafcommerce/core/order/domain/FulfillmentGroupFee.java,org.broadleafcommerce.core.order.domain.FulfillmentGroupFee,interface,2,12,1,0,66,0.0,0.0,12,0,12,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,1,0
/Users/benjaminadolphe/Desktop/fac/M2/S1 - local/HAI916I-IA-pour-le-génie-logiciel/Perez/TP/TP1/ck_metrics/../BroadleafCommerce/core/broadleaf-framework/src/main/java/org/broadleafcommerce/core/order/domain/DynamicPriceDiscreteOrderItem.java,org.broadleafcommerce.core.order.domain.DynamicPriceDiscreteOrderItem,interface,1,0,1,0,0,-1.0,-1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,0
/Users/benjaminadolphe/Desktop/fac/M2/S1 - local/HAI916I-IA-pour-le-génie-logiciel/Perez/TP/TP1/ck_metrics/../BroadleafCommerce/core/broadleaf-framework/src/main/java/org/broadleafcommerce/core/order/domain/DiscreteOrderItemFeePriceImpl.java,org.broadleafcommerce.core.order.domain.DiscreteOrderItemFeePriceImpl,class,18,36,1,10,14,0.3939394,1.0,12,0,12,0,0,0,12,0,0,0,6,1,0,3,3,0,1,0,1,75,20,0,19,0,10,21,14,14,10,9,2,0,0,0,46,1,0
/Users/benjaminadolphe/Desktop/fac/M2/S1 - local/HAI916I-IA-pour-le-génie-logiciel/Perez/TP/TP1/ck_metrics/../BroadleafCommerce/core/broadleaf-framework/src/main/java/org/broadleafcommerce/core/order/domain/BundleOrderItemImpl.java,org.broadleafcommerce.core.order.domain.BundleOrderItemImpl,class,19,46,2,26,2,0.46666667,0.46666667,17,0,16,1,0,0,16,0,0,0,3,1,0,1,2,0,1,0,0,138,21,13,10,0,2,7,5,32,7,16,3,0,0,0,70,1,0
/Users/benjaminadolphe/Desktop/fac/M2/S1 - local/HAI916I-IA-pour-le-génie-logiciel/Perez/TP/TP1/ck_metrics/../BroadleafCommerce/core/broadleaf-framework/src/main/java/org/broadleafcommerce/core/order/domain/DynamicPriceDiscreteOrderItemImpl.java,org.broadleafcommerce.core.order.domain.DynamicPriceDiscreteOrderItemImpl,class,9,3,3,2,3,0.0,0.0,3,0,3,0,0,0,3,0,0,0,1,1,0,1,0,0,1,0,0,13,1,0,0,0,0,3,1,3,0,1,0,0,0,0,30,1,0
/Users/benjaminadolphe/Desktop/fac/M2/S1 - local/HAI916I-IA-pour-le-génie-logiciel/Perez/TP/TP1/ck_metrics/../BroadleafCommerce/core/broadleaf-framework/src/main/java/org/broadleafcommerce/core/order/domain/FulfillmentGroupImpl.java,org.broadleafcommerce.core.order.domain.FulfillmentGroupImpl,class,43,101,1,19,2019,0.02937063,0.039627038,66,0,66,0,0,0,66,0,0,0,29,1,0,1,28,0,1,0,13,284,40,5,27,0,4,98,48,49,4,37,3,0,0,0,120,1,0
/Users/benjaminadolphe/Desktop/fac/M2/S1 - local/HAI916I-IA-pour-le-génie-logiciel/Perez/TP/TP1/ck_metrics/../BroadleafCommerce/core/broadleaf-framework/src/main/java/org/broadleafcommerce/core/order/domain/BundleOrderItemFeePrice.java,org.broadleafcommerce.core.order.domain.BundleOrderItemFeePrice,interface,2,12,1,0,66,0.0,0.0,12,0,12,0,0,0,12,12,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,1,0
/Users/benjaminadolphe/Desktop/fac/M2/S1 - local/HAI916I-IA-pour-le-génie-logiciel/Perez/TP/TP1/ck_metrics/../BroadleafCommerce/core/broadleaf-framework/src/main/java/org/broadleafcommerce/core/order/domain/GiftWrapOrderItem.java,org.broadleafcommerce.core.order.domain.GiftWrapOrderItem,interface,3,2,1,0,1,0.0,0.0,2,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,1,0
/Users/benjaminadolphe/Desktop/fac/M2/S1 - local/HAI916I-IA-pour-le-génie-logiciel/Perez/TP/TP1/ck_metrics/../BroadleafCommerce/core/broadleaf-framework/src/main/java/org/broadleafcommerce/core/order/domain/FulfillmentGroupItemImpl.java,org.broadleafcommerce.core.order.domain.FulfillmentGroupItemImpl,class,20,26,1,12,66,0.225,0.325,16,0,16,0,0,0,16,0,0,0,6,1,0,2,4,0,1,0,0,72,16,0,9,0,2,18,5,10,2,9,2,0,0,0,47,1,0
/Users/benjaminadolphe/Desktop/fac/M2/S1 - local/HAI916I-IA-pour-le-génie-logiciel/Perez/TP/TP1/ck_metrics/../BroadleafCommerce/core/broadleaf-framework/src/main/java/org/broadleafcommerce/core/order/domain/PersonalMessageImpl.java,org.broadleafcommerce.core.order.domain.PersonalMessageImpl,class,11,29,1,4,26,0.3030303,0.6969697,12,0,12,0,0,0,12,0,0,0,6,1,0,1,5,0,1,0,0,68,17,0,14,0,6,21,11,12,6,9,2,0,0,0,38,1,0
/Users/benjaminadolphe/Desktop/fac/M2/S1 - local/HAI916I-IA-pour-le-génie-logiciel/Perez/TP/TP1/ck_metrics/../BroadleafCommerce/core/broadleaf-framework/src/main/java/org/broadleafcommerce/core/order/domain/FulfillmentGroupItem.java,org.broadleafcommerce.core.order.domain.FulfillmentGroupItem,interface,3,14,1,0,91,0.0,0.0,14,0,1,0,0,13,14,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,1,0
/Users/benjaminadolphe/Desktop/fac/M2/S1 - local/HAI916I-IA-pour-le-génie-logiciel/Perez/TP/TP1/ck_metrics/../BroadleafCommerce/core/broadleaf-framework/src/main/java/org/broadleafcommerce/core/order/domain/DiscreteOrderItemFeePrice.java,org.broadleafcommerce.core.order.domain.DiscreteOrderItemFeePrice,interface,2,10,1,0,45,0.0,0.0,10,0,10,0,0,0,10,8,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,1,0
/Users/benjaminadolphe/Desktop/fac/M2/S1 - local/HAI916I-IA-pour-le-génie-logiciel/Perez/TP/TP1/ck_metrics/../BroadleafCommerce/core/broadleaf-framework/src/main/java/org/broadleafcommerce/core/order/domain/BundleOrderItemFeePriceImpl.java,org.broadleafcommerce.core.order.domain.BundleOrderItemFeePriceImpl,class,16,40,1,10,29,0.34065935,1.0,14,0,14,0,0,0,14,0,0,0,7,1,0,4,3,0,1,0,1,84,22,0,20,0,11,15,13,17,12,10,2,0,0,0,48,1,0
/Users/benjaminadolphe/Desktop/fac/M2/S1 - local/HAI916I-IA-pour-le-génie-logiciel/Perez/TP/TP1/ck_metrics/../BroadleafCommerce/core/broadleaf-framework/src/main/java/org/broadleafcommerce/core/order/domain/FulfillmentGroupFeeImpl.java,org.broadleafcommerce.core.order.domain.FulfillmentGroupFeeImpl,class,16,40,1,10,29,0.34065935,1.0,14,0,14,0,0,0,14,0,0,0,7,1,0,4,3,0,1,0,1,84,22,0,20,0,11,15,13,17,12,10,2,0,0,0,46,1,0
/Users/benjaminadolphe/Desktop/fac/M2/S1 - local/HAI916I-IA-pour-le-génie-logiciel/Perez/TP/TP1/ck_metrics/../BroadleafCommerce/core/broadleaf-framework/src/main/java/org/broadleafcommerce/core/offer/dao/CustomerOfferDaoImpl.java,org.broadleafcommerce.core.offer.dao.CustomerOfferDaoImpl,class,11,6,1,13,0,0.7,1.0,5,0,5,0,0,0,5,0,0,0,2,0,0,0,2,0,0,0,0,24,4,0,0,0,1,6,0,2,0,3,1,0,0,0,23,1,0
/Users/benjaminadolphe/Desktop/fac/M2/S1 - local/HAI916I-IA-pour-le-génie-logiciel/Perez/TP/TP1/ck_metrics/../BroadleafCommerce/core/broadleaf-framework/src/main/java/org/broadleafcommerce/core/offer/dao/OfferDaoImpl.java,org.broadleafcommerce.core.offer.dao.OfferDaoImpl,class,18,17,1,21,0,0.61904764,1.0,15,0,15,0,0,0,15,0,0,0,2,0,0,0,2,0,0,0,1,59,13,0,0,0,8,8,0,5,0,5,1,0,0,0,34,1,0
/Users/benjaminadolphe/Desktop/fac/M2/S1 - local/HAI916I-IA-pour-le-génie-logiciel/Perez/TP/TP1/ck_metrics/../BroadleafCommerce/core/broadleaf-framework/src/main/java/org/broadleafcommerce/core/offer/dao/CustomerOfferDao.java,org.broadleafcommerce.core.offer.dao.CustomerOfferDao,interface,3,5,1,0,10,0.0,0.0,5,0,5,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,1,0
/Users/benjaminadolphe/Desktop/fac/M2/S1 - local/HAI916I-IA-pour-le-génie-logiciel/Perez/TP/TP1/ck_metrics/../BroadleafCommerce/core/broadleaf-framework/src/main/java/org/broadleafcommerce/core/offer/dao/OfferAuditDao.java,org.broadleafcommerce.core.offer.dao.OfferAuditDao,interface,1,4,1,0,6,0.0,0.0,4,0,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,1,0
/Users/benjaminadolphe/Desktop/fac/M2/S1 - local/HAI916I-IA-pour-le-génie-logiciel/Perez/TP/TP1/ck_metrics/../BroadleafCommerce/core/broadleaf-framework/src/main/java/org/broadleafcommerce/core/offer/dao/OfferDao.java,org.broadleafcommerce.core.offer.dao.OfferDao,interface,9,15,1,0,105,0.0,0.0,15,0,0,0,0,15,15,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,1,0
/Users/benjaminadolphe/Desktop/fac/M2/S1 - local/HAI916I-IA-pour-le-génie-logiciel/Perez/TP/TP1/ck_metrics/../BroadleafCommerce/core/broadleaf-framework/src/main/java/org/broadleafcommerce/core/offer/dao/OfferCodeDaoImpl.java,org.broadleafcommerce.core.offer.dao.OfferCodeDaoImpl,class,10,7,1,14,0,0.7,1.0,5,0,5,0,0,0,5,0,0,0,2,0,0,0,2,0,0,0,0,29,4,0,0,0,1,6,2,5,0,5,1,0,0,0,25,1,0
/Users/benjaminadolphe/Desktop/fac/M2/S1 - local/HAI916I-IA-pour-le-génie-logiciel/Perez/TP/TP1/ck_metrics/../BroadleafCommerce/core/broadleaf-framework/src/main/java/org/broadleafcommerce/core/offer/dao/OfferCodeDao.java,org.broadleafcommerce.core.offer.dao.OfferCodeDao,interface,1,5,1,0,10,0.0,0.0,5,0,5,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,1,0
/Users/benjaminadolphe/Desktop/fac/M2/S1 - local/HAI916I-IA-pour-le-génie-logiciel/Perez/TP/TP1/ck_metrics/../BroadleafCommerce/core/broadleaf-framework/src/main/java/org/broadleafcommerce/core/offer/dao/OfferAuditDaoImpl.java,org.broadleafcommerce.core.offer.dao.OfferAuditDaoImpl,class,8,5,1,9,0,0.6666667,1.0,4,0,4,0,0,0,4,0,0,0,2,0,0,0,2,0,0,0,0,20,3,0,0,0,1,3,0,2,0,3,1,0,0,0,21,1,0
/Users/benjaminadolphe/Desktop/fac/M2/S1 - local/HAI916I-IA-pour-le-génie-logiciel/Perez/TP/TP1/ck_metrics/../BroadleafCommerce/core/broadleaf-framework/src/main/java/org/broadleafcommerce/core/offer/service/ShippingOfferService.java,org.broadleafcommerce.core.offer.service.ShippingOfferService,interface,1,1,1,0,0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,1,0
/Users/benjaminadolphe/Desktop/fac/M2/S1 - local/HAI916I-IA-pour-le-génie-logiciel/Perez/TP/TP1/ck_metrics/../BroadleafCommerce/core/broadleaf-framework/src/main/java/org/broadleafcommerce/core/offer/service/ShippingOfferServiceImpl.java,org.broadleafcommerce.core.offer.service.ShippingOfferServiceImpl,class,6,1,1,2,0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,7,0,0,0,0,0,2,0,1,0,2,0,0,0,0,14,1,0
/Users/benjaminadolphe/Desktop/fac/M2/S1 - local/HAI916I-IA-pour-le-génie-logiciel/Perez/TP/TP1/ck_metrics/../BroadleafCommerce/core/broadleaf-framework/src/main/java/org/broadleafcommerce/core/offer/service/OfferServiceImpl.java,org.broadleafcommerce.core.offer.service.OfferServiceImpl,class,24,46,1,39,210,0.15,0.31,25,0,22,0,3,0,25,0,0,0,7,0,0,0,7,0,0,0,1,161,16,7,4,0,6,8,0,27,0,25,2,0,0,0,123,1,0
/Users/benjaminadolphe/Desktop/fac/M2/S1 - local/HAI916I-IA-pour-le-génie-logiciel/Perez/TP/TP1/ck_metrics/../BroadleafCommerce/core/broadleaf-framework/src/main/java/org/broadleafcommerce/core/offer/service/processor/ItemOfferProcessorImpl.java,org.broadleafcommerce.core.offer.service.processor.ItemOfferProcessorImpl,class,24,104,3,94,55,0.0,0.0,11,0,4,0,7,0,11,0,0,0,0,0,0,0,0,0,0,0,2,320,6,20,18,0,7,6,22,78,1,47,7,0,0,0,126,1,0
/Users/benjaminadolphe/Desktop/fac/M2/S1 - local/HAI916I-IA-pour-le-génie-logiciel/Perez/TP/TP1/ck_metrics/../BroadleafCommerce/core/broadleaf-framework/src/main/java/org/broadleafcommerce/core/offer/service/processor/OrderOfferProcessor.java,org.broadleafcommerce.core.offer.service.processor.OrderOfferProcessor,interface,11,18,1,0,153,0.0,0.0,18,0,18,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,1,0
/Users/benjaminadolphe/Desktop/fac/M2/S1 - local/HAI916I-IA-pour-le-génie-logiciel/Perez/TP/TP1/ck_metrics/../BroadleafCommerce/core/broadleaf-framework/src/main/java/org/broadleafcommerce/core/offer/service/processor/BaseProcessor.java,org.broadleafcommerce.core.offer.service.processor.BaseProcessor,interface,4,2,1,0,1,0.0,0.0,2,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,1,0
/Users/benjaminadolphe/Desktop/fac/M2/S1 - local/HAI916I-IA-pour-le-génie-logiciel/Perez/TP/TP1/ck_metrics/../BroadleafCommerce/core/broadleaf-framework/src/main/java/org/broadleafcommerce/core/offer/service/processor/OrderOfferProcessorImpl.java,org.broadleafcommerce.core.offer.service.processor.OrderOfferProcessorImpl,class,37,93,2,103,230,0.083333336,0.1557971,24,0,17,0,7,0,24,0,0,0,6,1,0,1,5,0,1,0,1,330,14,17,17,2,9,14,12,62,4,45,7,0,0,0,162,1,1
/Users/benjaminadolphe/Desktop/fac/M2/S1 - local/HAI916I-IA-pour-le-génie-logiciel/Perez/TP/TP1/ck_metrics/../BroadleafCommerce/core/broadleaf-framework/src/main/java/org/broadleafcommerce/core/offer/service/processor/AbstractBaseProcessor.java,org.broadleafcommerce.core.offer.service.processor.AbstractBaseProcessor,class,23,45,1,45,55,0.0,0.0,11,0,3,0,8,0,11,0,0,0,2,2,0,2,0,0,2,0,2,157,8,8,12,1,2,6,4,30,0,20,4,0,0,0,171,1025,1
/Users/benjaminadolphe/Desktop/fac/M2/S1 - local/HAI916I-IA-pour-le-génie-logiciel/Perez/TP/TP1/ck_metrics/../BroadleafCommerce/core/broadleaf-framework/src/main/java/org/broadleafcommerce/core/offer/service/processor/FulfillmentGroupOfferProcessor.java,org.broadleafcommerce.core.offer.service.processor.FulfillmentGroupOfferProcessor,interface,5,4,1,0,6,0.0,0.0,4,0,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,1,0
/Users/benjaminadolphe/Desktop/fac/M2/S1 - local/HAI916I-IA-pour-le-génie-logiciel/Perez/TP/TP1/ck_metrics/../BroadleafCommerce/core/broadleaf-framework/src/main/java/org/broadleafcommerce/core/offer/service/processor/FulfillmentGroupOfferProcessorImpl.java,org.broadleafcommerce.core.offer.service.processor.FulfillmentGroupOfferProcessorImpl,class,26,59,3,73,28,0.0,0.0,8,0,4,0,4,0,8,0,0,0,0,0,0,0,0,0,0,0,0,193,5,13,11,0,6,7,6,47,0,29,5,0,0,0,121,1,0
/Users/benjaminadolphe/Desktop/fac/M2/S1 - local/HAI916I-IA-pour-le-génie-logiciel/Perez/TP/TP1/ck_metrics/../BroadleafCommerce/core/broadleaf-framework/src/main/java/org/broadleafcommerce/core/offer/service/processor/ItemOfferProcessor.java,org.broadleafcommerce.core.offer.service.processor.ItemOfferProcessor,interface,4,4,1,0,6,0.0,0.0,4,0,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79,1,0
/Users/benjaminadolphe/Desktop/fac/M2/S1 - local/HAI916I-IA-pour-le-génie-logiciel/Perez/TP/TP1/ck_metrics/../BroadleafCommerce/core/broadleaf-framework/src/main/java/org/broadleafcommerce/core/offer/service/discount/FulfillmentGroupOfferPotential.java,org.broadleafcommerce.core.offer.service.discount.FulfillmentGroupOfferPotential,class,3,15,1,3,12,0.2857143,0.2857143,8,0,8,0,0,0,8,0,0,0,3,0,0,0,3,0,0,0,0,40,10,0,6,0,2,0,4,8,2,6,2,0,0,0,28,1,0
/Users/benjaminadolphe/Desktop/fac/M2/S1 - local/HAI916I-IA-pour-le-génie-logiciel/Perez/TP/TP1/ck_metrics/../BroadleafCommerce/core/broadleaf-framework/src/main/java/org/broadleafcommerce/core/offer/service/discount/OrderItemPriceComparator.java,org.broadleafcommerce.core.offer.service.discount.OrderItemPriceComparator,class,3,2,1,2,0,1.0,1.0,2,0,2,0,0,0,2,0,0,0,1,0,0,1,0,0,0,0,0,11,1,0,0,0,0,0,0,4,0,3,0,0,0,0,15,1,0
/Users/benjaminadolphe/Desktop/fac/M2/S1 - local/HAI916I-IA-pour-le-génie-logiciel/Perez/TP/TP1/ck_metrics/../BroadleafCommerce/core/broadleaf-framework/src/main/java/org/broadleafcommerce/core/offer/service/discount/CandidatePromotionItems.java,org.broadleafcommerce.core.offer.service.discount.CandidatePromotionItems,class,5,9,1,3,20,0.14285715,0.14285715,8,0,8,0,0,0,8,0,0,0,4,0,0,0,4,0,0,0,0,35,4,0,1,0,0,0,0,8,0,5,1,0,0,0,25,1,0
/Users/benjaminadolphe/Desktop/fac/M2/S1 - local/HAI916I-IA-pour-le-génie-logiciel/Perez/TP/TP1/ck_metrics/../BroadleafCommerce/core/broadleaf-framework/src/main/java/org/broadleafcommerce/core/offer/service/discount/PromotionDiscount.java,org.broadleafcommerce.core.offer.service.discount.PromotionDiscount,class,4,13,1,5,30,0.30769232,1.0,13,0,13,0,0,0,13,0,0,0,6,1,0,6,0,0,1,0,0,54,6,0,0,0,0,0,1,10,1,7,0,0,0,0,48,1,0
/Users/benjaminadolphe/Desktop/fac/M2/S1 - local/HAI916I-IA-pour-le-génie-logiciel/Perez/TP/TP1/ck_metrics/../BroadleafCommerce/core/broadleaf-framework/src/main/java/org/broadleafcommerce/core/offer/service/discount/ItemOfferComparator.java,org.broadleafcommerce.core.offer.service.discount.ItemOfferComparator,class,4,2,1,4,0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,14,2,0,1,0,0,0,1,4,0,4,1,0,0,0,19,1,0
/Users/benjaminadolphe/Desktop/fac/M2/S1 - local/HAI916I-IA-pour-le-génie-logiciel/Perez/TP/TP1/ck_metrics/../BroadleafCommerce/core/broadleaf-framework/src/main/java/org/broadleafcommerce/core/offer/service/discount/PromotionQualifier.java,org.broadleafcommerce.core.offer.service.discount.PromotionQualifier,class,3,11,1,4,13,0.38181818,1.0,11,0,11,0,0,0,11,0,0,0,5,1,0,5,0,0,1,0,0,46,5,0,0,0,0,0,1,9,1,6,0,0,0,0,45,1,0
